fecha_hora,pm25,n_registros,n_esperados,pm25_imputado,temperatura,humedad_relativa,velocidad_viento,visibilidad,viento_u,viento_v
2024-01-01 00:00:00,42.78333333333333,60,60,False,19.0,68.15,4.0,6.21,-2.571150438746157,-3.064177772475912
2024-01-01 01:00:00,11.166666666666666,60,60,False,18.0,72.56,7.0,6.21,-5.362311101832846,-4.499513267805775
2024-01-01 02:00:00,7.5,60,60,False,18.0,72.56,7.0,6.21,-3.4999999999999996,-6.062177826491071
2024-01-01 03:00:00,7.166666666666667,60,60,False,17.0,77.29,5.0,6.21,-2.4999999999999996,-4.330127018922194
2024-01-01 04:00:00,3.0,60,60,False,16.0,87.92,3.0,6.21,-0.520944533000791,-2.954423259036624
2024-01-01 05:00:00,3.0,60,60,False,16.0,82.37,5.0,6.21,-3.83022221559489,-3.2139380484326967
2024-01-01 06:00:00,3.0,60,60,False,16.0,87.92,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-01 07:00:00,3.0,60,60,False,16.0,87.92,7.0,6.21,-4.499513267805774,-5.362311101832846
2024-01-01 08:00:00,3.8333333333333335,60,60,False,17.0,82.5,5.0,6.21,-0.8682408883346516,-4.92403876506104
2024-01-01 09:00:00,3.0,60,60,False,18.0,77.45,5.0,6.21,-1.7101007166283435,-4.698463103929543
2024-01-01 10:00:00,3.0,60,60,False,21.0,68.55,5.0,6.21,-3.2139380484326963,-3.83022221559489
2024-01-01 11:00:00,3.066666666666667,60,60,False,23.0,64.69,7.0,6.21,1.7145055188062944e-15,-7.0
2024-01-01 12:00:00,5.566666666666666,60,60,False,25.0,57.36,2.0,6.21,-0.9999999999999999,-1.7320508075688774
2024-01-01 13:00:00,10.55,60,60,False,25.0,61.13,6.0,6.21,-6.0,-3.6739403974420594e-16
2024-01-01 14:00:00,8.533333333333333,60,60,False,23.0,64.69,12.0,6.21,-9.192533317427737,7.713451316238473
2024-01-01 15:00:00,4.2,60,60,False,23.0,64.69,13.0,6.21,-9.958577760546714,8.356238925925012
2024-01-01 16:00:00,3.0,60,60,False,23.0,64.69,13.0,6.21,-11.258330249197703,6.499999999999997
2024-01-01 17:00:00,3.0,60,60,False,22.0,68.75,13.0,6.21,-9.958577760546714,8.356238925925012
2024-01-01 18:00:00,3.0,60,60,False,23.0,68.94,15.0,6.21,-12.99038105676658,7.4999999999999964
2024-01-01 19:00:00,3.0,60,60,False,22.0,78.04,14.0,6.21,-12.124355652982143,6.9999999999999964
2024-01-01 20:00:00,6.931034482758621,58,60,False,22.0,83.09,12.0,6.21,-9.192533317427737,7.713451316238473
2024-01-01 21:00:00,4.216666666666667,60,60,False,22.0,78.04,12.0,6.21,-11.817693036146496,2.0837781320031636
2024-01-01 22:00:00,5.516666666666667,60,60,False,22.0,78.04,10.0,6.21,-10.0,-6.123233995736766e-16
2024-01-01 23:00:00,3.05,60,60,False,22.0,78.04,10.0,6.21,-9.396926207859083,-3.4202014332566884
2024-01-02 00:00:00,3.0,60,60,False,21.0,73.09,10.0,6.21,-9.396926207859083,-3.4202014332566884
2024-01-02 01:00:00,3.1666666666666665,60,60,False,20.0,77.75,9.0,6.21,-8.457233587073175,-3.0781812899310195
2024-01-02 02:00:00,3.0,60,60,False,20.0,77.75,6.0,6.21,-5.63815572471545,-2.052120859954013
2024-01-02 03:00:00,15.783333333333333,60,60,False,19.0,82.74,6.0,6.21,-5.63815572471545,-2.052120859954013
2024-01-02 04:00:00,7.85,60,60,False,19.0,82.74,5.0,6.21,-5.0,-3.061616997868383e-16
2024-01-02 05:00:00,4.1454545454545455,55,60,False,18.0,88.09,4.0,6.21,-3.7587704831436333,-1.3680805733026753
2024-01-02 06:00:00,4.133333333333333,60,60,False,18.0,88.09,3.0,6.21,-2.298133329356934,-1.9283628290596182
2024-01-02 07:00:00,4.033333333333333,60,60,False,19.0,82.74,4.0,6.21,-3.464101615137755,1.9999999999999991
2024-01-02 08:00:00,3.55,60,60,False,22.0,78.04,10.0,6.21,-9.396926207859085,3.420201433256687
2024-01-02 09:00:00,3.65,60,60,False,22.0,78.04,9.0,6.21,-8.457233587073176,3.0781812899310186
2024-01-02 10:00:00,3.2545454545454544,55,60,False,24.0,69.14,7.0,6.21,-6.062177826491071,3.4999999999999982
2024-01-02 11:00:00,3.0,56,60,False,24.0,73.61,11.0,6.21,-7.070663706551934,8.426488874308756
2024-01-02 12:00:00,3.3666666666666667,60,60,False,24.0,73.61,11.0,6.21,-7.070663706551934,8.426488874308756
2024-01-02 13:00:00,9.016666666666667,60,60,False,25.0,69.33,13.0,6.21,-9.958577760546714,8.356238925925012
2024-01-02 14:00:00,3.0,60,60,False,24.0,69.14,17.0,6.21,-13.022755533022627,10.92738936467117
2024-01-02 15:00:00,3.5166666666666666,60,60,False,24.0,73.61,19.0,6.21,-14.554844419260583,12.212964584044247
2024-01-02 16:00:00,3.183333333333333,60,60,False,24.0,73.61,18.0,6.21,-15.588457268119896,8.999999999999996
2024-01-02 17:00:00,3.683333333333333,60,60,False,23.0,78.19,14.0,6.21,-13.155696691002717,4.788282006559362
2024-01-02 18:00:00,4.55,60,60,False,24.0,64.91,12.0,6.21,-11.817693036146496,2.0837781320031636
2024-01-02 19:00:00,4.833333333333333,60,60,False,23.0,78.19,12.0,6.21,-11.276311449430901,4.104241719908025
2024-01-02 20:00:00,6.566666666666666,60,60,False,22.0,83.09,13.0,6.21,-12.21600407021681,4.446261863233693
2024-01-02 21:00:00,5.816666666666666,60,60,False,21.0,82.98,12.0,6.21,-10.392304845413264,5.999999999999997
2024-01-02 22:00:00,3.05,60,60,False,21.0,82.98,11.0,6.21,-10.336618828644992,3.762221576582356
2024-01-02 23:00:00,3.0,60,60,False,20.0,88.26,10.0,6.21,-9.396926207859085,3.420201433256687
2024-01-03 00:00:00,3.0,60,60,False,20.0,82.86,10.0,6.21,-9.84807753012208,1.736481776669303
2024-01-03 01:00:00,3.533333333333333,60,60,False,19.0,82.74,9.0,6.21,-8.863269777109872,1.5628335990023727
2024-01-03 02:00:00,3.0,60,60,False,19.0,82.74,6.0,6.21,-5.638155724715451,2.0521208599540124
2024-01-03 03:00:00,3.8333333333333335,60,60,False,19.0,82.74,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-03 04:00:00,3.0,60,60,False,19.0,88.18,7.0,6.21,-6.062177826491071,3.4999999999999982
2024-01-03 05:00:00,3.5166666666666666,60,60,False,19.0,88.18,7.0,6.21,-6.5778483455013586,2.394141003279681
2024-01-03 06:00:00,6.966666666666667,60,60,False,19.0,93.92,9.0,6.21,-8.863269777109872,1.5628335990023727
2024-01-03 07:00:00,7.283333333333333,60,60,False,20.0,88.26,5.0,6.21,-4.330127018922194,2.499999999999999
2024-01-03 08:00:00,5.133333333333333,60,60,False,22.0,78.04,9.0,6.21,-8.863269777109872,1.5628335990023727
2024-01-03 09:00:00,3.0833333333333335,60,60,False,22.0,78.04,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-03 10:00:00,3.6166666666666667,60,60,False,24.0,69.14,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-03 11:00:00,3.0677966101694913,59,60,False,24.0,73.61,12.0,6.21,-9.192533317427737,7.713451316238473
2024-01-03 12:00:00,3.0,60,60,False,24.0,78.34,15.0,6.21,-12.99038105676658,7.4999999999999964
2024-01-03 13:00:00,3.8333333333333335,60,60,False,24.0,78.34,16.0,6.21,-13.85640646055102,7.9999999999999964
2024-01-03 14:00:00,3.8833333333333333,60,60,False,24.0,73.61,16.0,6.21,-13.85640646055102,7.9999999999999964
2024-01-03 15:00:00,3.066666666666667,60,60,False,24.0,73.61,16.0,6.21,-13.85640646055102,7.9999999999999964
2024-01-03 16:00:00,3.3,60,60,False,24.0,73.61,16.0,6.21,-13.85640646055102,7.9999999999999964
2024-01-03 17:00:00,4.933333333333334,60,60,False,23.0,78.19,18.0,6.21,-15.588457268119896,8.999999999999996
2024-01-03 18:00:00,5.833333333333333,60,60,False,23.0,78.19,18.0,6.21,-15.588457268119896,8.999999999999996
2024-01-03 19:00:00,5.666666666666667,60,60,False,23.0,78.19,16.0,6.21,-15.035081932574535,5.472322293210699
2024-01-03 20:00:00,4.783333333333333,60,60,False,23.0,78.19,14.0,6.21,-13.155696691002717,4.788282006559362
2024-01-03 21:00:00,3.0,60,60,False,22.0,83.09,13.0,6.21,-12.802500789158705,2.2574263096700937
2024-01-03 22:00:00,3.1166666666666667,60,60,False,21.0,82.98,13.0,6.21,-13.0,-7.960204194457795e-16
2024-01-03 23:00:00,5.35,60,60,False,21.0,88.34,13.0,6.21,-12.802500789158705,2.2574263096700937
2024-01-04 00:00:00,5.333333333333333,60,60,False,20.0,93.97,10.0,6.21,-10.0,-6.123233995736766e-16
2024-01-04 01:00:00,3.05,60,60,False,19.0,93.92,9.0,6.21,-9.0,-5.51091059616309e-16
2024-01-04 02:00:00,4.583333333333333,60,60,False,19.0,88.18,6.0,6.21,-5.908846518073248,1.0418890660015818
2024-01-04 03:00:00,5.666666666666667,60,60,False,19.0,88.18,5.0,6.21,-4.92403876506104,0.8682408883346515
2024-01-04 04:00:00,4.166666666666667,60,60,False,19.0,88.18,5.0,6.21,-4.92403876506104,0.8682408883346515
2024-01-04 05:00:00,4.6,60,60,False,19.0,82.74,4.0,6.21,-4.0,-2.4492935982947064e-16
2024-01-04 06:00:00,3.0,60,60,False,18.0,88.09,5.0,6.21,-4.92403876506104,0.8682408883346515
2024-01-04 07:00:00,3.0,60,60,False,20.0,82.86,8.0,6.21,-7.878462024097664,-1.3891854213354433
2024-01-04 08:00:00,3.0,60,60,False,22.0,73.27,12.0,6.21,-11.817693036146496,-2.083778132003165
2024-01-04 09:00:00,3.2,60,60,False,23.0,68.94,14.0,6.21,-13.155696691002717,-4.788282006559363
2024-01-04 10:00:00,3.086206896551724,58,60,False,23.0,73.44,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-04 11:00:00,3.05,60,60,False,24.0,69.14,10.0,6.21,-7.66044443118978,6.427876096865393
2024-01-04 12:00:00,3.5833333333333335,60,60,False,24.0,69.14,15.0,6.21,-11.49066664678467,9.64181414529809
2024-01-04 13:00:00,3.283333333333333,60,60,False,24.0,73.61,15.0,6.21,-11.49066664678467,9.64181414529809
2024-01-04 14:00:00,3.1666666666666665,60,60,False,31.0,31.17,15.0,6.21,-14.095389311788626,5.130302149885031
2024-01-04 15:00:00,4.566666666666666,60,60,False,25.0,69.33,15.0,6.21,-14.095389311788626,5.130302149885031
2024-01-04 16:00:00,5.8,60,60,False,25.0,69.33,14.0,6.21,-12.124355652982143,6.9999999999999964
2024-01-04 17:00:00,6.1,60,60,False,25.0,61.13,14.0,6.21,-12.124355652982143,6.9999999999999964
2024-01-04 18:00:00,7.116666666666667,60,60,False,25.0,65.12,15.0,6.21,-12.99038105676658,7.4999999999999964
2024-01-04 19:00:00,10.366666666666667,60,60,False,25.0,65.12,8.0,6.21,-7.878462024097664,-1.3891854213354433
2024-01-04 20:00:00,15.816666666666666,60,60,False,25.0,61.13,10.0,6.21,-9.396926207859083,-3.4202014332566884
2024-01-04 21:00:00,15.266666666666667,60,60,False,24.0,60.9,8.0,6.21,-7.5175409662872665,-2.7361611466053506
2024-01-04 22:00:00,8.6,60,60,False,23.0,60.67,12.0,6.21,-10.392304845413264,-6.000000000000002
2024-01-04 23:00:00,9.816666666666666,60,60,False,21.0,73.09,9.0,6.21,-7.794228634059947,-4.500000000000001
2024-01-05 00:00:00,4.516666666666667,60,60,False,20.0,72.92,7.0,6.21,-6.5778483455013586,-2.3941410032796817
2024-01-05 01:00:00,12.516666666666667,60,60,False,20.0,72.92,5.0,6.21,-4.698463103929542,-1.7101007166283442
2024-01-05 02:00:00,11.216666666666667,60,60,False,19.0,77.6,4.0,6.21,-3.939231012048832,-0.6945927106677217
2024-01-05 03:00:00,10.133333333333333,60,60,False,18.0,77.45,5.0,6.21,-4.330127018922193,-2.5000000000000004
2024-01-05 04:00:00,3.4166666666666665,60,60,False,18.0,82.62,6.0,6.21,-5.63815572471545,-2.052120859954013
2024-01-05 05:00:00,3.0,60,60,False,18.0,88.09,4.0,6.21,-3.939231012048832,-0.6945927106677217
2024-01-05 06:00:00,4.25,60,60,False,17.0,93.83,6.0,6.21,-6.0,-3.6739403974420594e-16
2024-01-05 07:00:00,5.466666666666667,60,60,False,19.0,88.18,7.0,6.21,-6.06217782649107,-3.500000000000001
2024-01-05 08:00:00,4.216666666666667,60,60,False,21.0,77.9,6.0,6.21,-5.196152422706632,-3.000000000000001
2024-01-05 09:00:00,4.105263157894737,38,60,False,22.0,78.04,7.0,6.21,-3.4999999999999996,-6.062177826491071
2024-01-05 10:00:00,5.133333333333333,60,60,False,24.0,69.14,10.0,6.21,-6.4278760968653925,-7.66044443118978
2024-01-05 11:00:00,6.2,60,60,False,26.0,61.36,8.0,6.21,-6.128355544951824,-5.142300877492315
2024-01-05 12:00:00,3.95,60,60,False,26.0,61.36,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-05 13:00:00,3.6,60,60,False,27.0,57.84,6.0,6.21,-2.9999999999999996,-5.196152422706632
2024-01-05 14:00:00,3.283333333333333,60,60,False,27.0,61.58,5.0,6.21,-4.698463103929542,-1.7101007166283442
2024-01-05 15:00:00,3.55,60,60,False,24.0,69.14,13.0,6.21,-11.258330249197703,6.499999999999997
2024-01-05 16:00:00,4.316666666666666,60,60,False,26.0,61.36,14.0,6.21,-12.124355652982143,6.9999999999999964
2024-01-05 17:00:00,5.65,60,60,False,25.0,65.12,13.0,6.21,-11.258330249197703,6.499999999999997
2024-01-05 18:00:00,7.25,60,60,False,25.0,69.33,11.0,6.21,-10.336618828644992,3.762221576582356
2024-01-05 19:00:00,14.916666666666666,60,60,False,24.0,73.61,7.0,6.21,-6.062177826491071,3.4999999999999982
2024-01-05 20:00:00,16.65,60,60,False,26.0,83.55,7.0,6.21,-6.893654271085456,1.2155372436685121
2024-01-05 21:00:00,17.2,60,60,False,24.0,88.59,5.0,6.21,-4.92403876506104,0.8682408883346515
2024-01-05 22:00:00,22.916666666666668,60,60,False,23.0,78.19,3.0,6.21,-1.9283628290596178,-2.298133329356934
2024-01-05 23:00:00,8.216666666666667,60,60,False,23.0,78.19,8.0,6.21,-5.142300877492314,-6.128355544951824
2024-01-06 00:00:00,7.5,60,60,False,23.0,78.19,13.0,6.21,-8.35623892592501,-9.958577760546714
2024-01-06 01:00:00,6.1,60,60,False,22.0,83.09,11.0,6.21,-5.499999999999999,-9.526279441628827
2024-01-06 02:00:00,5.033333333333333,60,60,False,22.0,83.09,10.0,6.21,-3.420201433256687,-9.396926207859085
2024-01-06 03:00:00,9.45,60,60,False,21.0,88.34,8.0,6.21,-2.7361611466053497,-7.517540966287267
2024-01-06 04:00:00,9.05,60,60,False,20.0,93.97,7.0,6.21,-2.394141003279681,-6.5778483455013586
2024-01-06 05:00:00,9.783333333333333,60,60,False,20.0,93.97,6.0,6.21,-2.9999999999999996,-5.196152422706632
2024-01-06 06:00:00,8.316666666666666,60,60,False,20.0,93.97,6.0,6.21,-2.9999999999999996,-5.196152422706632
2024-01-06 07:00:00,6.35,60,60,False,21.0,88.34,10.0,6.21,-6.4278760968653925,-7.66044443118978
2024-01-06 08:00:00,6.55,60,60,False,23.0,78.19,12.0,6.21,-4.104241719908025,-11.276311449430901
2024-01-06 09:00:00,6.327586206896552,58,60,False,25.0,69.33,10.0,6.21,-3.420201433256687,-9.396926207859085
2024-01-06 10:00:00,6.15,60,60,False,27.0,61.58,8.0,6.21,-2.7361611466053497,-7.517540966287267
2024-01-06 11:00:00,6.183333333333334,60,60,False,28.0,61.81,10.0,6.21,-1.7364817766693033,-9.84807753012208
2024-01-06 12:00:00,6.55,60,60,False,25.5,71.65,13.0,5.59,2.257426309670096,12.802500789158705
2024-01-06 13:00:00,7.2,60,60,False,22.0,88.43,12.0,6.21,-2.083778132003163,11.817693036146496
2024-01-06 14:00:00,7.15,60,60,False,24.0,78.34,8.0,6.21,-3.9999999999999996,6.92820323027551
2024-01-06 15:00:00,19.083333333333332,60,60,False,25.0,65.12,4.0,6.21,-4.0,-2.4492935982947064e-16
2024-01-06 16:00:00,16.933333333333334,60,60,False,26.0,69.52,0.0,6.21,0.0,0.0
2024-01-06 17:00:00,12.95,60,60,False,26.0,69.52,3.0,6.21,-3.0,-1.8369701987210297e-16
2024-01-06 18:00:00,11.15,60,60,False,26.0,73.95,0.0,6.21,0.0,0.0
2024-01-06 19:00:00,17.05,60,60,False,26.0,73.95,5.0,6.21,-4.330127018922194,2.499999999999999
2024-01-06 20:00:00,23.55,60,60,False,24.0,78.34,6.0,6.21,-5.908846518073248,1.0418890660015818
2024-01-06 21:00:00,49.55,60,60,False,24.0,78.34,3.0,6.21,-1.0260604299770062,-2.8190778623577253
2024-01-06 22:00:00,63.3,60,60,False,23.0,88.51,0.0,6.21,0.0,0.0
2024-01-06 23:00:00,59.06666666666667,60,60,False,23.0,88.51,0.0,6.21,0.0,0.0
2024-01-07 00:00:00,32.28333333333333,60,60,False,23.0,88.51,0.0,6.21,0.0,0.0
2024-01-07 01:00:00,18.016666666666666,60,60,False,23.0,88.51,4.0,6.21,0.6945927106677215,-3.939231012048832
2024-01-07 02:00:00,3.0,60,60,False,22.0,88.43,15.0,6.21,2.604722665003957,14.772116295183121
2024-01-07 03:00:00,3.6,60,60,False,21.0,88.34,14.0,6.21,2.4310744873370265,13.787308542170912
2024-01-07 04:00:00,3.0,60,60,False,21.0,88.34,6.0,6.21,-5.196152422706632,2.9999999999999987
2024-01-07 05:00:00,6.65,60,60,False,21.0,88.34,4.0,6.21,-3.464101615137755,1.9999999999999991
2024-01-07 06:00:00,7.2,60,60,False,20.0,93.97,3.0,6.21,-2.298133329356934,1.9283628290596182
2024-01-07 07:00:00,3.316666666666667,60,60,False,20.0,93.97,0.0,6.21,0.0,0.0
2024-01-07 08:00:00,3.283333333333333,60,60,False,23.0,73.44,6.0,6.21,-6.0,-3.6739403974420594e-16
2024-01-07 09:00:00,10.741379310344827,58,60,False,25.0,65.12,7.0,6.21,-6.06217782649107,-3.500000000000001
2024-01-07 10:00:00,6.466666666666667,60,60,False,28.0,51.21,6.0,6.21,-4.596266658713868,-3.8567256581192364
2024-01-07 11:00:00,3.05,60,60,False,28.0,61.81,6.0,6.21,1.4695761589768238e-15,-6.0
2024-01-07 12:00:00,3.0,60,60,False,30.0,55.04,6.0,6.21,5.638155724715451,2.0521208599540115
2024-01-07 13:00:00,3.2,60,60,False,30.0,48.58,8.0,6.21,-1.3891854213354422,7.878462024097664
2024-01-07 14:00:00,3.566666666666667,60,60,False,25.0,78.48,18.0,6.21,-3.125667198004745,17.726539554219745
2024-01-07 15:00:00,3.0,60,60,False,25.0,73.78,16.0,6.21,-2.7783708426708844,15.756924048195328
2024-01-07 16:00:00,3.0,60,60,False,26.0,65.33,16.0,6.21,-2.7783708426708844,15.756924048195328
2024-01-07 17:00:00,3.0,60,60,False,25.0,65.12,12.0,6.21,-4.1042417199080266,11.2763114494309
2024-01-07 18:00:00,3.05,60,60,False,23.0,83.21,12.0,6.21,-9.192533317427737,7.713451316238473
2024-01-07 19:00:00,3.0,60,60,False,22.0,88.43,12.0,4.35,-9.192533317427737,7.713451316238473
2024-01-07 20:00:00,4.066666666666666,60,60,False,22.0,83.09,5.5,4.04,-1.8811107882911788,5.168309414322496
2024-01-07 21:00:00,4.85,60,60,False,21.0,88.34,6.0,3.11,-4.596266658713868,3.8567256581192364
2024-01-07 22:00:00,3.9166666666666665,60,60,False,21.0,88.34,6.0,4.35,-2.0521208599540133,5.63815572471545
2024-01-07 23:00:00,3.4833333333333334,60,60,False,,,,,,
2024-01-08 00:00:00,3.2666666666666666,60,60,False,,,,,,
2024-01-08 01:00:00,5.15,60,60,False,,,,,,
2024-01-08 02:00:00,3.2,60,60,False,,,,,,
2024-01-08 03:00:00,4.616666666666667,60,60,False,,,,,,
2024-01-08 04:00:00,9.8,60,60,False,,,,,,
2024-01-08 05:00:00,8.383333333333333,60,60,False,19.0,93.92,2.0,6.21,0.34729635533386094,1.969615506024416
2024-01-08 06:00:00,8.8,60,60,False,19.0,93.92,4.0,6.21,0.6945927106677219,3.939231012048832
2024-01-08 07:00:00,4.7,60,60,False,20.0,88.26,3.0,6.21,1.9283628290596186,-2.2981333293569333
2024-01-08 08:00:00,3.066666666666667,60,60,False,23.0,83.21,0.0,6.21,0.0,0.0
2024-01-08 09:00:00,3.4310344827586206,58,60,False,24.0,78.34,4.0,6.21,0.6945927106677219,3.939231012048832
2024-01-08 10:00:00,3.05,60,60,False,24.0,78.34,5.0,6.21,1.7101007166283433,4.698463103929543
2024-01-08 11:00:00,3.05,60,60,False,25.0,73.78,6.0,6.21,1.0418890660015827,5.908846518073248
2024-01-08 12:00:00,3.0,60,60,False,25.0,69.33,7.0,6.21,1.2155372436685132,6.893654271085456
2024-01-08 13:00:00,3.0,60,60,False,25.0,73.78,9.0,6.21,1.5628335990023743,8.863269777109872
2024-01-08 14:00:00,3.1,60,60,False,25.0,69.33,8.0,6.21,-2.736161146605351,7.5175409662872665
2024-01-08 15:00:00,3.066666666666667,60,60,False,25.0,73.78,8.0,6.21,-2.736161146605351,7.5175409662872665
2024-01-08 16:00:00,3.0,60,60,False,25.0,73.78,6.0,6.21,-2.0521208599540133,5.63815572471545
2024-01-08 17:00:00,3.6166666666666667,60,60,False,24.0,73.61,6.0,6.21,-5.196152422706632,2.9999999999999987
2024-01-08 18:00:00,3.9833333333333334,60,60,False,25.0,61.13,6.0,6.21,-5.196152422706632,2.9999999999999987
2024-01-08 19:00:00,3.466666666666667,60,60,False,25.0,65.12,6.0,6.21,-6.0,-3.6739403974420594e-16
2024-01-08 20:00:00,11.416666666666666,60,60,False,24.0,60.9,4.0,6.21,-4.0,-2.4492935982947064e-16
2024-01-08 21:00:00,17.0,60,60,False,23.0,73.44,5.0,6.21,-4.92403876506104,-0.8682408883346521
2024-01-08 22:00:00,43.7,60,60,False,22.0,78.04,3.0,6.21,-2.819077862357725,-1.0260604299770064
2024-01-08 23:00:00,41.5,60,60,False,22.0,78.04,0.0,6.21,0.0,0.0
2024-01-09 00:00:00,23.25,60,60,False,21.0,82.98,0.0,6.21,0.0,0.0
2024-01-09 01:00:00,5.05,60,60,False,21.0,77.9,6.0,6.21,-2.9999999999999996,-5.196152422706632
2024-01-09 02:00:00,4.316666666666666,60,60,False,20.0,77.75,5.0,6.21,-1.7101007166283435,-4.698463103929543
2024-01-09 03:00:00,7.95,60,60,False,20.0,88.26,5.0,6.21,-1.7101007166283435,-4.698463103929543
2024-01-09 04:00:00,6.466666666666667,60,60,False,19.0,88.18,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-09 05:00:00,4.083333333333333,60,60,False,19.0,93.92,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-09 06:00:00,3.8666666666666667,60,60,False,19.0,93.92,4.0,6.21,-0.6945927106677213,-3.939231012048832
2024-01-09 07:00:00,3.7333333333333334,60,60,False,20.0,93.97,6.0,6.21,1.0418890660015823,-5.908846518073248
2024-01-09 08:00:00,4.066666666666666,60,60,False,22.0,83.09,7.0,6.21,3.500000000000003,-6.062177826491069
2024-01-09 09:00:00,4.448275862068965,58,60,False,25.0,69.33,10.0,6.21,5.000000000000004,-8.660254037844384
2024-01-09 10:00:00,3.3833333333333333,60,60,False,26.0,69.52,5.0,6.21,-3.2139380484326963,-3.83022221559489
2024-01-09 11:00:00,3.0,60,60,False,29.0,62.03,6.0,6.21,3.8567256581192373,-4.5962666587138665
2024-01-09 12:00:00,3.0,60,60,False,29.0,58.32,4.0,6.21,2.0000000000000004,3.4641016151377544
2024-01-09 13:00:00,3.0,60,60,False,29.0,51.47,6.0,6.21,-3.856725658119237,4.596266658713867
2024-01-09 14:00:00,4.066666666666666,60,60,False,29.0,51.47,9.0,6.21,-1.102182119232618e-15,9.0
2024-01-09 15:00:00,3.0,60,60,False,28.0,65.74,10.0,6.21,-1.7364817766693028,9.84807753012208
2024-01-09 16:00:00,3.0,60,60,False,26.0,73.95,11.0,6.21,-9.526279441628827,5.499999999999997
2024-01-09 17:00:00,3.066666666666667,60,60,False,26.0,69.52,14.0,6.21,-13.155696691002717,4.788282006559362
2024-01-09 18:00:00,4.133333333333333,60,60,False,25.0,73.78,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-09 19:00:00,5.55,60,60,False,25.0,73.78,8.0,6.21,-6.128355544951824,5.142300877492315
2024-01-09 20:00:00,10.533333333333333,60,60,False,25.0,73.78,8.0,6.21,-6.92820323027551,3.9999999999999982
2024-01-09 21:00:00,6.8,60,60,False,25.0,78.48,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-09 22:00:00,12.866666666666667,60,60,False,25.0,78.48,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-09 23:00:00,9.216666666666667,60,60,False,25.0,78.48,8.0,6.21,-8.0,-4.898587196589413e-16
2024-01-10 00:00:00,8.783333333333333,60,60,False,25.0,73.78,3.0,6.21,-3.0,-1.8369701987210297e-16
2024-01-10 01:00:00,8.283333333333333,60,60,False,25.0,73.78,0.0,6.21,0.0,0.0
2024-01-10 02:00:00,12.466666666666667,60,60,False,25.0,73.78,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-10 03:00:00,5.85,60,60,False,22.0,83.09,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-10 04:00:00,3.316666666666667,60,60,False,22.0,83.09,6.0,6.21,-2.0521208599540124,-5.638155724715451
2024-01-10 05:00:00,3.0833333333333335,60,60,False,22.0,88.43,14.0,6.21,-4.788282006559364,13.155696691002717
2024-01-10 06:00:00,3.05,60,60,False,22.0,88.43,6.0,6.21,-5.196152422706632,2.9999999999999987
2024-01-10 07:00:00,3.25,60,60,False,23.0,83.21,10.0,6.21,-9.396926207859085,3.420201433256687
2024-01-10 08:00:00,3.0,60,60,False,25.0,69.33,12.0,6.21,-10.392304845413264,5.999999999999997
2024-01-10 09:00:00,3.2241379310344827,58,60,False,25.0,78.48,11.0,6.21,-9.526279441628827,5.499999999999997
2024-01-10 10:00:00,3.283333333333333,60,60,False,25.0,78.48,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-10 11:00:00,3.45,60,60,False,26.0,69.52,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-10 12:00:00,3.066666666666667,60,60,False,25.0,78.48,10.0,6.21,-6.427876096865395,7.660444431189779
2024-01-10 13:00:00,3.0,60,60,False,25.0,78.48,9.0,6.21,-5.7850884871788555,6.894399988070801
2024-01-10 14:00:00,3.0,60,60,False,26.0,73.95,7.0,6.21,-5.362311101832846,4.499513267805775
2024-01-10 15:00:00,3.0,60,60,False,26.0,73.95,11.0,6.21,-7.070663706551934,8.426488874308756
2024-01-10 16:00:00,3.0,60,60,False,25.0,78.48,12.0,6.21,-5.999999999999999,10.392304845413264
2024-01-10 17:00:00,3.0,60,60,False,26.0,78.62,11.0,6.21,-8.426488874308758,7.070663706551933
2024-01-10 18:00:00,3.0,60,60,False,25.0,78.48,12.0,6.21,-9.192533317427737,7.713451316238473
2024-01-10 19:00:00,3.066666666666667,60,60,False,24.0,88.59,14.0,6.21,-12.124355652982143,6.9999999999999964
2024-01-10 20:00:00,4.983333333333333,60,60,False,24.0,83.32,10.0,6.21,-8.660254037844387,4.999999999999998
2024-01-10 21:00:00,6.416666666666667,60,60,False,24.0,83.32,9.0,6.21,-7.794228634059948,4.499999999999998
2024-01-10 22:00:00,9.15,60,60,False,24.0,88.59,6.0,6.21,-5.638155724715451,2.0521208599540124
2024-01-10 23:00:00,13.416666666666666,60,60,False,23.0,88.51,3.0,6.21,-2.954423259036624,-0.5209445330007912
